t_s,scenario,N_rpm,MAP_Pa,MAP_commanded_Pa,altitude_m,fuel_flow_kg_s_per_cyl_1,fuel_flow_kg_s_per_cyl_2,fuel_flow_kg_s_per_cyl_3,fuel_flow_kg_s_per_cyl_4,EGT_K_1,EGT_K_2,EGT_K_3,EGT_K_4,CHT_K_1,CHT_K_2,CHT_K_3,CHT_K_4,p_oil_Pa,T_oil_K
269.0,endurance,5005.260176213411,119643.30475392792,120000.0,5500.0,0.0012375840554412997,0.0012507798572323281,0.0012402290140692876,0.0012549014360918804,250.17546199302188,964.7942383463673,960.6367437617488,960.2928318430447,252.12976880346127,429.77620570673474,428.98761177974166,428.28716735298036,548335.0992822844,288.94621723321643
270.0,endurance,4999.452573560178,120127.91353133318,120000.0,5500.0,0.0012350539207611093,0.0012453859864533284,0.001248549765374905,0.0012396610241854349,254.47477852878671,962.1003806578989,961.1716745357948,963.683354818175,252.2032456733311,430.03384288308075,429.55744470953726,429.1928946392566,545241.3522022142,290.4350979955463
271.0,endurance,4985.281193658396,119842.19449221517,120000.0,5500.0,0.0012426219572814956,0.0012469392720618965,0.001234164877515298,0.0012267242508705173,252.6503171969202,964.6311280259283,959.1787864889687,960.2848377576199,252.57945490493535,427.0800897253585,429.0623364904007,430.4749988085235,537057.2395570985,290.0379086478581
272.0,endurance,4995.581649873368,120210.43050546183,120000.0,5500.0,0.001248906353776223,0.0012569847948889705,0.0012418001376346757,0.0012538728036306794,253.1969351764592,962.3276311668093,966.2095314316664,962.0783265941322,253.33085454879753,432.0940735665841,430.5210609227858,428.8353172121361,543814.4695984091,289.34778511218803
273.0,endurance,4999.274011196109,119249.22222290977,120000.0,5500.0,0.001243562572460706,0.0012216620882020942,0.001245434317482678,0.0012454810492785252,254.0834845292754,967.712321813807,959.9676505286653,960.8869413546857,252.16578262541975,429.0883391038225,430.5318554458346,429.3184735140108,539419.0075202386,288.7716913031122
274.0,endurance,4996.846063970022,119779.91795849282,120000.0,5500.0,0.0012395525577538974,0.0012231127036559238,0.0012398930996509652,0.0012478523993073294,253.08769360239765,960.7780222653046,964.9036862932512,964.8706966045717,253.45773454862,428.42840787495686,428.18388621447093,429.69297590101166,537205.8058955544,288.56246606926834
275.0,endurance,5004.43865416092,120453.85168775811,120000.0,5500.0,0.001248803061361517,0.0012570729090342473,0.0012520239358594482,0.0012265076860155158,254.6846252107905,963.5077503430944,964.1516379945981,966.3993894826906,253.6021648628592,431.22644570092785,429.71104955330077,429.27372161491905,538813.4931974907,289.7630800654393
276.0,endurance,4991.5924950058015,119968.04479823413,120000.0,5500.0,0.0012393611525633712,0.0012342365000041935,0.0012131883978069877,0.0012142262832357917,253.80666122124225,961.3549903314404,966.010204674739,961.8418309756363,253.52033207331303,428.21028767440623,429.01709588768057,429.4347735873012,545244.8615225547,291.5807565233725
277.0,endurance,5004.811722878254,119274.14236312955,120000.0,5500.0,0.001240949214471763,0.0012387874781956978,0.0012329731036650996,0.001248169271363837,255.55547319363976,962.3593782556962,965.5070510874092,966.0645446745991,252.09969200516332,431.4301611622671,431.34357224083504,429.95232531403934,550899.0932645652,290.15162530573605
278.0,endurance,5005.765019308745,120325.9648938347,120000.0,5500.0,0.0012301810043425993,0.001244139045592881,0.0012388042487476492,0.0012347536301931595,250.09410257719315,961.7122684040759,960.8063431081415,965.5495199196001,251.20186201574938,429.73376603515334,429.04469044039604,428.40636137913117,545981.2347217344,289.10223904880206
279.0,endurance,5006.042725062881,119910.8588978329,120000.0,5500.0,0.0012450211519540698,0.0012392682779846342,0.0012489545476613545,0.0012525439062513325,251.5013899127639,963.2556328187748,966.792474417328,962.1247062666027,254.97298610867537,429.2628624718201,429.09858873306877,427.9682756188829,538108.9797140406,288.15733846066007
280.0,endurance,4997.141623830973,120346.05501130907,120000.0,5500.0,0.0012401218962165643,0.0012333946105665926,0.0012281319205412061,0.0012323455305451206,249.48985871106262,960.7321125086069,967.1674103201516,963.7534660990761,252.24516732800566,430.3275137158768,431.1565187582652,429.01805176055916,541808.0047979854,288.64343315577025
281.0,endurance,4992.019954780465,120689.67030253814,120000.0,5500.0,0.001283391537547647,0.0012316910147436542,0.001220700122747538,0.0012584895183629136,254.51521439234273,964.2243462893985,966.2178783310488,962.595084852942,253.43798787687464,430.4463165831411,429.3419728386649,430.1326690385583,541156.2838081261,290.3541659870536
282.0,endurance,5000.802274547747,119009.37027871529,120000.0,5500.0,0.0012419813394600162,0.001223107660663289,0.0012302813218435322,0.001220197145450491,254.0257057502578,962.6111707138531,962.4943188085273,965.760786638223,253.8697517647198,429.43838102836054,427.57218742880247,430.31248711531845,541008.4346280101,289.5320362592277
283.0,endurance,5003.656102962432,119682.83023598329,120000.0,5500.0,0.0012398082546958365,0.0012518523602560846,0.0012479280998713906,0.001233213355568194,255.30008132969266,965.5639028958384,967.046890195143,963.1591975473602,253.37426297685155,430.7073628747118,430.0949289687114,429.794175839793,541839.0450012546,289.59732711492813
284.0,endurance,4996.742570887992,119677.83713486652,120000.0,5500.0,0.0012459274701558827,0.0012371032385134991,0.0012233777165042562,0.0012415488420432495,255.71646438548532,965.9941144734673,959.2585993035843,961.5843627143395,253.94008024123826,429.73789508197024,429.7291768706058,429.52898670424406,542656.7533657765,288.8868908610417
285.0,endurance,5005.924310045455,119481.12392586532,120000.0,5500.0,0.0012391581936125938,0.0012599420610754923,0.0012543800362921909,0.0012408496250914502,252.3949945355446,962.0907669821609,962.2856628525169,962.8116631697345,254.50222734379724,429.23108654943127,430.22767543193146,430.0930615785814,544416.6519241491,289.63059598084135
286.0,endurance,5003.715198763525,120086.00598828489,120000.0,5500.0,0.0012422509018589867,0.0012352033904142207,0.0012144792908762906,0.0012500894173314604,253.9392957531876,962.3052689806682,962.9558995576812,963.8817456499088,252.21273528120918,430.38143416261073,430.3866182969107,430.5264796519611,547050.4588544635,288.0340101051124
287.0,endurance,5002.719682233738,119793.78857134568,120000.0,5500.0,0.0012549126296127748,0.001254259123498842,0.001251274051327914,0.001240184855727054,258.0195083778302,963.2232309108208,961.2556708086743,965.2612105632147,251.75294877127786,431.5975806186012,430.697977662059,431.0084024324669,547722.0911403982,290.3379559727908
288.0,endurance,4993.645168313399,119722.2119623283,120000.0,5500.0,0.0012483294548841207,0.0012389061657233163,0.0012459679433659253,0.0012329957413751617,250.92414499427863,963.9498690827847,964.8280233082214,963.3674055949364,252.23550074636904,428.04900784977264,431.70357895431664,428.56570948562614,538223.2112331641,289.216388810264
289.0,endurance,5004.619910760995,119642.76429731901,120000.0,5500.0,0.001248044626244478,0.0012449325936111663,0.0012272261374129876,0.0012432167718354123,250.03546007089022,963.0103142396234,964.7944798157514,962.8563997266554,252.28324785700738,429.2650726154298,429.49388603753664,430.00860387201584,531076.5776732622,288.08851646226367
290.0,endurance,5002.495845693153,119947.37407671356,120000.0,5500.0,0.0012411245437583221,0.0012435863062645925,0.0012389437594865374,0.0012353581918300733,252.61982759990107,964.5925726521596,963.943635925274,963.3078698245433,252.12661904772423,429.88546879883245,428.50699720328674,428.98598649170805,543062.6410953655,290.01058594319636
291.0,endurance,5005.379985656348,120433.15329838298,120000.0,5500.0,0.0012468026352845556,0.0012368399917682962,0.001240650818891117,0.0012378335985093962,255.81847799406296,964.1719832009105,961.9785732436789,961.5938078861815,254.3835824012498,428.79266797920167,430.01579812513404,429.8294091392701,547601.1361024334,289.0327722394801
292.0,endurance,5002.276195263651,120099.50398023117,120000.0,5500.0,0.0012506509053053876,0.001257544698777047,0.0012421452727334008,0.0012381464399194,254.13650512936627,960.4937785957853,963.6497615588337,961.3386667959949,251.97094625025935,428.09923231920885,428.0259472401078,430.4797686084596,546683.3531397164,290.0076632146876
293.0,endurance,5005.140913381357,120018.19126101893,120000.0,5500.0,0.0012348971129815232,0.0012277310850349109,0.0012503895811759615,0.0012509645424136223,254.9108583592292,961.7132559401318,962.7347755194279,960.6291031436974,254.30276621065843,430.3677147464141,430.17520724762744,429.65357286592973,541692.6099547936,289.55489218006625
294.0,endurance,5005.466520028887,119695.91765243268,120000.0,5500.0,0.0012519792165418086,0.0012446101058829393,0.0012287739725463098,0.0012233700161153188,250.89126889168358,963.2344780403305,960.7571678803278,964.5482422025942,254.30328474158927,430.2121470113957,428.0036043592016,427.35368536127396,546739.9321157965,291.3921246337787
295.0,endurance,4998.124023567344,120267.89852101255,120000.0,5500.0,0.0012378075450072276,0.0012332899779731172,0.0012533113023099167,0.0012343621287896503,254.1224765889495,966.719431101361,963.070501215994,967.0192189260137,251.8806215723487,430.5852937544662,429.6849955820366,432.21847687893484,542656.9263515566,289.13219809178776
296.0,endurance,5008.157581855727,119250.69799799094,120000.0,5500.0,0.0012465757492749858,0.0012317268260327236,0.001258137585237838,0.0012398511889458847,254.14367493801845,963.235202065789,961.1215343728485,959.0312417275151,254.95519894333427,429.9065051864828,428.52878913702193,429.36285428709147,547351.0443498059,288.4356201281331
297.0,endurance,5011.369699394066,119884.49743919601,120000.0,5500.0,0.0012365494694542057,0.0012569436676401877,0.0012436647593440026,0.0012286939279268448,254.2547344074673,964.1980404493443,965.5426815816079,961.4635448086119,252.05159375711577,430.29144828105916,429.23391599689927,427.5202840378631,539479.1915517636,290.53391214662395
298.0,endurance,4996.425368112393,120641.01571900125,120000.0,5500.0,0.0012347353208311184,0.0012397552947137909,0.0012208573648276064,0.001231040618412436,252.0334550430505,964.4314531145795,963.6512227824078,965.395060372155,250.99193622723658,429.68174760667716,429.51196065222206,428.61466975759515,542141.0115426913,289.15645358553456
299.0,endurance,5002.136684306156,119827.30857879501,120000.0,5500.0,0.0012471433440055895,0.001229605788261083,0.001256599488228988,0.0012458046671058299,255.96159805595815,963.0039201253293,962.2704357038785,963.5440404144731,252.6938688484722,428.6169190624674,429.67118808024964,429.59061912308454,539099.304021813,289.5159293158897
300.0,endurance,4995.132297928293,120072.24284766759,120000.0,5500.0,0.0012241992707445455,0.0012619342592793692,0.0012412615013646904,0.0012525976341693187,249.99434061538614,963.9622649164368,963.0065643368407,965.2403591616405,254.033955923161,428.0160293966888,430.8070950451579,428.1610590529575,549063.188940128,289.8472201557972
301.0,endurance,4994.007811763996,120353.8925571639,120000.0,5500.0,0.0012413633597971846,0.0012285526920289168,0.0012316884259327664,0.0012468226097333323,249.6524561695129,961.5450356344653,966.9888760133226,961.7329683210776,253.53213216864742,430.10502139015205,430.62041442498315,430.5390288476957,529687.9776232863,289.4139326002077
302.0,endurance,5005.9450806794175,119603.47981953183,120000.0,5500.0,0.0012635905740656303,0.0012439929364114484,0.0012256821337386582,0.0012479465513107655,256.31157409297225,961.9286416696274,964.3990473564048,961.500545741453,252.57492740338952,429.7737463540102,430.1750333108076,430.0137823908647,543427.4977584814,292.3245276592319
303.0,endurance,4994.570216267502,119065.98395671854,120000.0,5500.0,0.0012479173628154017,0.0012432717894563948,0.0012229995506621437,0.0012624640349752803,250.99730011402326,960.4437088575818,964.1306933983894,964.5741792535518,255.5371375793667,428.1154112941045,428.3777240860347,429.38494335471796,540169.4895870562,289.83101944699
304.0,endurance,4996.454664005681,119217.65835340963,120000.0,5500.0,0.001235351739786018,0.0012498115393068522,0.001250825254163757,0.0012327344575627916,253.49681359006257,964.118857903162,962.2902870687236,962.5779174037949,253.2134076416546,432.4838198876809,429.82944419889054,428.76647896328103,541580.3811202068,289.34512543841697
305.0,endurance,5005.784903101076,118913.41266791038,120000.0,5500.0,0.0012272696215857074,0.001251379321807371,0.0012462247289050073,0.0012413442870338697,253.87158349340348,960.6082076165338,964.0282922211185,960.9879541170147,251.87296574342636,430.1694059554152,428.8598183516153,429.3046469375754,545560.5163898862,288.8545578199264
306.0,endurance,5003.132907778531,121140.54126917032,120000.0,5500.0,0.0012385222857840752,0.001253065006873004,0.0012507098548128796,0.0012251459545701484,249.6622551984353,963.3068182776441,958.9858323492195,963.3880264697588,253.43588647739682,430.14463471603653,430.1258147801424,431.02026482241786,540747.9746356568,291.2827374367263
307.0,endurance,5002.772455892363,120276.21839957104,120000.0,5500.0,0.001239168614391287,0.0012531297811588674,0.0012316852289620125,0.0012502504918272229,254.7030272275398,961.9619006907578,961.3897626511314,961.7838760118727,253.14130122271027,430.0458225451025,430.56526435835127,431.59745117095514,550680.1450422537,290.2004670308299
308.0,endurance,4998.154363776532,119401.48052897015,120000.0,5500.0,0.0012515246397789986,0.001247675436679737,0.0012376597274428253,0.0012390981928527796,252.20999503043714,958.1003645459692,963.2055900139296,963.9800514220768,253.05824293512518,428.6029473698045,429.72633212422477,430.1649008565375,551580.5162779102,290.9961517082867
309.0,endurance,5003.12015032372,119985.56024098363,120000.0,5500.0,0.001224358424703578,0.0012352733019548858,0.0012239920968176961,0.001239878448850085,254.60589979923864,965.4425082193882,965.1542525050619,963.3632288458388,254.18825287572508,429.4047113763988,427.6970283296965,429.81938111431384,542662.0533941354,288.1591780465032
310.0,endurance,4997.435065198297,118773.14520566216,120000.0,5500.0,0.0012351830596579092,0.0012563822875437882,0.001233055055709739,0.0012576815754740825,252.908278367174,961.8187309975915,959.7218159787778,964.8399724828902,253.85767588479334,428.1737692569527,429.25154432490683,430.80048067678456,538682.859413043,290.3231223209485
311.0,endurance,4990.235360375165,119544.10316924173,120000.0,5500.0,0.0012502838183580268,0.0012262852912691355,0.0012230368475152388,0.0012236566861136445,251.67881138280063,960.1235748326245,963.0889299826234,964.4480086885335,254.73438557888755,429.272809855377,431.31353185587267,430.2465676384866,541338.402158476,290.4484682505972
312.0,endurance,5007.804978355174,120768.62543193037,120000.0,5500.0,0.0012506519452333414,0.0012399987384159815,0.0012516216523312301,0.0012438751757382586,252.78631109859606,963.8440650653598,966.9942132532539,960.8899290380264,253.1050914427585,428.57272827531716,430.55546361847996,430.80574289793435,549324.6710681616,289.56426585166366
313.0,endurance,5000.390018450767,120401.70783544466,120000.0,5500.0,0.0012434904397419352,0.0012448712306263943,0.0012436866256046414,0.0012446267141648128,252.22179361704457,964.2203012706569,960.3663952150564,962.4782656326396,251.84238706266098,429.595225516371,428.9438639111263,430.2276275539776,548867.394730589,288.67300784227854
314.0,endurance,4996.199753089539,120181.44768454912,120000.0,5500.0,0.0012593512194447223,0.0012509637984062549,0.0012468129560250243,0.0012405212240444539,251.56515279167243,964.1116750061798,964.3468564436246,963.6577081571274,252.60130712544748,428.06266553617377,428.8258078058152,429.3053479199808,536621.1820557906,290.2567735327542
315.0,endurance,4992.948521056028,119859.90924085965,120000.0,5500.0,0.0012456236795847073,0.0012514420136642722,0.0012442709222625118,0.0012563659417598847,251.25580668809215,961.7605531662169,965.529496612048,961.5502077597749,253.0295479824772,427.93241184984635,430.816985413433,430.40748164578,538687.2360715047,288.16154272552933
316.0,endurance,5001.408204388272,120150.32152397338,120000.0,5500.0,0.0012558130926776546,0.0012644211637777962,0.0012441372331726222,0.001238456385763202,251.97066162661787,962.7138383243738,960.5567262791691,961.5076915986696,253.0948132579544,428.01894396949683,428.35242332055276,430.9094125282661,539065.7366451458,290.73052507848297
317.0,endurance,5005.653556946535,120015.96807243471,120000.0,5500.0,0.0012515544679818583,0.0012389098021003899,0.0012302205283167222,0.0012398094650389194,252.58848075373155,963.5666422587248,963.4672131532055,962.525015907629,254.25616730352883,429.4820414626303,429.264245235186,430.61787823389244,537456.2567593828,289.9240236978319
318.0,endurance,5007.569542583391,120047.25607931825,120000.0,5500.0,0.001259005530139448,0.00123806676753276,0.0012349270487475282,0.0012392828767528795,251.34352482336288,962.6243124320534,962.4610476087074,964.9574624888071,253.59901495230307,429.483130900113,428.94131855098294,432.9194765724975,541538.2745749084,291.34897932941027
319.0,endurance,4994.278394115095,119648.37403281087,120000.0,5500.0,0.001256670855846757,0.0012276795202209167,0.0012280391111357052,0.0012406707580085437,251.01341952253227,962.7638378074342,963.6619090746868,965.0990518010295,253.3841754619449,429.9918797390338,431.02708251881796,431.11775896819086,540780.7681043168,288.0787978806379
320.0,endurance,4995.1423900759,120558.31077691355,120000.0,5500.0,0.0012354336026827594,0.001232577933785655,0.0012357838960087692,0.0012612428591849006,252.60188533870257,962.603000762153,961.9536121154674,961.1560581987954,256.0370566818577,429.6605661380037,429.851554436884,429.38125553083603,547934.2434483393,288.933065871984
321.0,endurance,4990.5791969651955,119732.97783665426,120000.0,5500.0,0.0012456246635281919,0.0012696286950373372,0.0012404939527754235,0.00123070206702185,252.03427026403352,961.7940065247298,961.7851265267393,963.5465813603768,253.50266556895406,429.03950920033463,430.8065528287059,429.62589533778214,543157.0920254604,289.4288032890818
322.0,endurance,5002.089805810165,120230.13360201761,120000.0,5500.0,0.0012497454515162547,0.001231296854686833,0.0012493739019204468,0.0012343922283464908,252.69758766310642,964.8729006191973,966.4226044503896,962.4742814108506,252.09687542083012,429.850273771055,430.9388482622277,429.37844087844184,554840.3288769132,288.05750058074796
323.0,endurance,5007.8372334386995,120614.39299294981,120000.0,5500.0,0.0012554417219189041,0.0012311949846472087,0.0012585405348654855,0.0012561879351505427,255.02838865810656,962.9326439195116,962.8993967285854,965.9959469482833,253.56796538752934,429.35019360615206,428.8748387506744,429.97951614398056,535815.3336532377,290.53865298690835
324.0,endurance,5001.0771404589095,119247.45435391506,120000.0,5500.0,0.0012472631464434275,0.0012566230991204305,0.001244701613309859,0.001224985427009616,251.29305238301205,965.0716599111632,960.7685175815728,962.6311635680811,254.36816159494737,429.4247983665774,429.1256739281763,430.52246999800934,550732.3096383322,290.35390800389507
325.0,endurance,4993.579186250735,119214.7722312278,120000.0,5500.0,0.0012383868957789967,0.0012189520945050034,0.0012404602023697046,0.0012528843401696205,247.14946368035308,963.0174186897027,964.0277833978363,962.2846212562391,253.60550047878868,430.21054016886234,430.76515614547395,432.4300076833311,544219.7531510126,289.0441978727977
326.0,endurance,4995.083094126659,119401.69459405453,120000.0,5500.0,0.001250393508970912,0.0012457552562980287,0.001247318861658803,0.0012439740988671806,255.71745827197446,965.578423274772,965.4135112772104,961.9991173412981,252.8831305539402,428.389686393301,429.047766614078,429.793708359999,536419.1747764874,289.30453236613374
327.0,endurance,5010.421619596308,119930.98310706139,120000.0,5500.0,0.0012226751120494712,0.0012258615718584507,0.0012403858762104342,0.0012520270206255982,252.31838756099717,965.1181297278445,964.0004480394061,961.1223165359811,254.24961896758165,429.24738220376435,431.6051009296118,429.11122411952005,541873.4212089336,289.39978871302515
328.0,endurance,4998.895246649955,120255.48823664364,120000.0,5500.0,0.0012391501756705869,0.001256336588130895,0.0012468443437874505,0.0012613283896829143,252.64707158284025,965.9849639879673,965.8070764738541,963.0937498147381,255.7758905242472,431.2392938082199,430.26425543011544,429.51640440775367,542246.0337356044,289.7897938109661
329.0,endurance,5001.751789638202,119461.20786220465,120000.0,5500.0,0.0012423898457329854,0.0012341456647537816,0.001262523314076674,0.0012513002328628647,255.90091479632574,968.2139039303598,964.3768550050277,967.477388725529,253.61287250213636,430.3657120542802,428.7771496502508,429.8155074006747,549938.1007189876,290.476914669989
330.0,endurance,4998.492216746633,120042.24294617398,120000.0,5500.0,0.001232635578207382,0.0012334475792317252,0.0012238920245910853,0.0012557145854761016,254.76080377015379,963.2093766251348,960.7278856608336,962.9496081265557,255.2618829675031,428.3972641686402,429.22691362694184,429.2602835053409,546766.8880505792,288.7004612294762
331.0,endurance,5001.719896317275,119625.51050988692,120000.0,5500.0,0.0012374076959427145,0.0012266821407830564,0.001248442393663838,0.0012357136301356278,251.36872334396014,965.6391714595735,964.1320698322207,968.1870643624402,253.66558985845862,429.82316165130396,429.8648775108902,432.50957739823684,549050.7506211277,289.69991366668455
332.0,endurance,5002.035648202357,119783.04329379143,120000.0,5500.0,0.0012502331962020276,0.0012356760003060453,0.0012349863407410606,0.0012474718140449213,255.2986169527838,965.1654372804898,964.9499222051642,963.5290347347312,250.81532022401325,429.572099707169,429.52908581211045,430.2761542335204,551587.3153478972,290.74554600372704
333.0,endurance,4991.628044838746,120051.26570579429,120000.0,5500.0,0.0012389036127959017,0.0012508282324468806,0.001241061182627348,0.0012179092101785884,250.72411014875794,962.7708725001411,959.2874291005692,963.1617832717756,252.93960893000656,430.80304146151946,429.6030800944919,429.09047639804686,542026.1457013933,289.97885184510005
334.0,endurance,5005.20344930692,119547.37776681276,120000.0,5500.0,0.0012133615007925468,0.0012761231640955756,0.0012510759780783487,0.0012420757160271588,257.40332528827673,961.0729727051283,961.7788894982226,962.4890141949473,253.70571255748084,429.2421037011569,430.49722511474505,429.3505938687441,549169.8077889024,290.4199941037992
335.0,endurance,4991.853880772732,120007.5345875854,120000.0,5500.0,0.001227123218658825,0.001239710985815555,0.0012414228876252071,0.001269589653181545,252.0105552707992,960.0911684767016,963.5731267771386,960.991845274742,255.05302620988465,430.413585120692,431.28915982824486,429.28843315108134,537234.1893542418,290.2315492875676
336.0,endurance,4993.192617483632,119526.78852471717,120000.0,5500.0,0.0012317268945708116,0.0012394560210790247,0.0012220873125934199,0.001215277573802734,255.36931721018905,962.2325754423722,962.9632578818657,964.5463270531735,253.63844371233782,429.0233426249858,429.23555279290207,431.33054108371266,548923.1179319633,290.6975594532501
337.0,endurance,5008.659266165143,119061.09011341033,120000.0,5500.0,0.0012430680036503222,0.0012379054102028557,0.0012171419405946245,0.001245734095235713,253.81004807572324,963.8994786516721,959.6883264427644,962.9310400526118,253.42842507924027,429.4647249660349,429.99553666090276,430.21888508508636,549862.9546869029,290.1951190674081
338.0,endurance,5013.715111762826,120140.41312972871,120000.0,5500.0,0.0012452406273117385,0.0012515076225239844,0.0012407325344283675,0.0012375645753368895,255.05653432132618,959.040450953248,959.7922201790954,967.6419502899498,253.97825787227154,430.2764461795857,430.0350357480073,430.01361742526757,537874.0977110678,289.68023395105814
339.0,endurance,4995.128143973316,120624.08155544382,120000.0,5500.0,0.0012498395572558827,0.001244828230468917,0.0012467230766024526,0.0012401273008730306,250.20080623697947,966.9026536826473,964.7525704516571,963.0737244198364,253.84089029419061,431.03137446199776,430.9382991781373,430.4101598638586,546961.4839077117,289.7466917069933
340.0,endurance,5007.302440122569,120524.7630965397,120000.0,5500.0,0.0012539169500266983,0.001225446198307565,0.0012500310321805186,0.001250350439479615,254.19738610688492,958.1298336879481,959.6092439234745,963.9932210193217,252.26599060775865,430.1214201444583,429.6320806640617,430.60279578162624,539814.1463291297,288.87506951790914
341.0,endurance,5002.981050178597,119888.19464107222,120000.0,5500.0,0.0012266819976197887,0.0012164203317261504,0.0012814788262803603,0.0012369580441858102,252.00917131502152,959.3519686429182,961.2844548835883,963.0425855815677,253.54231069335762,430.50043968676465,428.93516460277755,430.19573001910754,548477.1079859142,289.4194959372114
342.0,endurance,4999.863972825107,119096.65979849335,120000.0,5500.0,0.0012310059726089767,0.0012238113874542243,0.0012499312901303108,0.0012390823701535522,255.7501205383453,963.7451176170264,965.0023937516901,964.4175616540061,253.41270645332295,428.5986311106443,431.40073705068244,429.6072612459844,533105.8165421477,289.3503409689801
343.0,endurance,4994.545668352854,120628.39861283518,120000.0,5500.0,0.0012548268888223427,0.0012610017386111155,0.001269375965950132,0.0012331367767624446,248.5968697343088,961.4224408207474,964.2062996556191,957.7786061063949,252.58350194480022,430.571873415278,428.82085331250465,429.57644467365685,537880.6366478082,291.75066476471363
344.0,endurance,5010.307396868029,119496.83042607504,120000.0,5500.0,0.0012305794498292588,0.0012431689926411431,0.001250485515295363,0.001247155794367629,253.89496183330488,965.480745814825,965.9625858456334,967.377297492771,253.46471519155222,429.29748927872265,429.7169689135734,432.11386749604,547457.7578310824,290.7964915105177
345.0,endurance,5007.78062084323,120722.25397889716,120000.0,5500.0,0.0012733279109770083,0.0012325604090237072,0.0012455634352147606,0.0012526799543643463,254.4376993545718,962.800608881894,960.2236907918391,963.0277272283157,252.59894841475614,429.70140675560947,430.95416886105966,430.53609599566323,537152.7238716062,289.26639852140033
346.0,endurance,5001.727646696717,120662.91506982748,120000.0,5500.0,0.0012417796840550968,0.0012453955955376002,0.0012229910535159001,0.0012361593674227668,250.99902753574017,963.9253956686773,962.9358179604552,961.663630942838,252.13240511109666,429.9701055214615,429.0693850304909,430.9242593967053,543555.9757048483,289.7023823694326
347.0,endurance,5005.104612729969,119416.1279910678,120000.0,5500.0,0.001253548120402817,0.0012324565939740224,0.0012510747172599659,0.0012329055097921337,250.5567435715747,959.5605545872713,963.473368837949,964.3840437308778,251.76098846695376,431.54787528034234,429.6880034500739,428.5323708238325,552731.2281581325,289.5226435805348
348.0,endurance,5007.799090070842,118559.48734172556,120000.0,5500.0,0.0012691251988621681,0.0012438392444543813,0.0012413225730387016,0.0012455034048567692,250.0813005205618,965.2676994823819,964.2587618557609,964.0112862217474,252.60592846164084,428.4848690553843,430.0634921804353,430.5390118096765,543231.9214566514,289.7246458273959
349.0,endurance,4997.459510687396,120385.64997445053,120000.0,5500.0,0.0012598962017503304,0.0012392815756608587,0.0012302895143731607,0.0012728624030672838,249.24175527158533,963.863745608554,963.1163351880367,966.0396347216824,253.04551606733796,427.96671895822345,428.51113420089774,429.79564748233133,542366.8359951857,289.24268408418413
350.0,endurance,4997.241936363867,119207.3987578183,120000.0,5500.0,0.001222239661967329,0.0012331620839687505,0.0012323939604784284,0.00123941231683477,250.0242979072569,966.5582413383952,959.714133371474,965.1288316363988,253.76135121003182,431.3272473887363,431.12285540155654,428.33807658152216,544405.2679316464,290.7335006669214
351.0,endurance,5005.108510792491,120291.24596878464,120000.0,5500.0,0.0012342598132462218,0.0012580781706637764,0.0012400778507995346,0.0012353767170150674,252.90453875479173,962.4768166917822,962.0226881649455,963.650948494463,255.93209245642552,430.05325806477026,429.8073244857391,429.26215508992794,544499.0267082728,288.75482281025165
352.0,endurance,5002.849830636321,120173.77894567851,120000.0,5500.0,0.0012428812790938248,0.0012478288761041637,0.0012392408062873086,0.0012502325452278232,253.6468830130827,964.5635228162744,963.4231571643753,965.2272226742905,253.04436267116725,431.0499682411059,429.6133082389877,431.0390138875495,544018.6668219354,289.94131105973474
353.0,endurance,4995.205129477845,120360.82125164458,120000.0,5500.0,0.001246368505677456,0.0012424042472889783,0.0012470031614871622,0.0012435011677700124,250.66913720418333,961.0109309142093,964.7189997523376,963.7962403089073,254.79696513263823,431.79699772917365,430.5823366653969,430.3891882651173,545641.1155748788,290.0847282287091
354.0,endurance,4997.113679432873,118690.12635270237,120000.0,5500.0,0.001251571592855887,0.0012493337533873512,0.0012422809258910612,0.0012435022409541712,254.54911713013783,965.3117131835535,963.8266003542583,962.922000552427,253.85562885951032,430.5559695622909,432.00131314486504,428.80274761350756,545298.1293739105,289.0758525017379
355.0,endurance,4998.062936657197,121243.46105332527,120000.0,5500.0,0.0012365758762176427,0.0012402567630466878,0.0012345043396187667,0.0012528280718754193,251.69344120700245,960.0090467777046,963.7162604968357,965.122147005069,253.20942080483545,429.89186672403434,429.0136497069731,428.7646389105471,542727.4423014019,288.80359435560337
356.0,endurance,4998.071607740123,119524.83452094097,120000.0,5500.0,0.0012386809227501018,0.0012517968920198845,0.0012412077547234205,0.0012560877300612317,253.27008174689416,963.1212416796543,961.5240831858742,963.5933986912471,252.0196864906027,430.48742834008556,428.3265738531008,428.2765566427551,538202.8371971294,288.2278906099017
357.0,endurance,5000.777772984589,119625.69626217578,120000.0,5500.0,0.0012355528525422224,0.0012493197104007589,0.0012132615906743863,0.001238261266521064,253.21759980049868,965.4557812214276,963.6307032021293,961.980774681904,254.1615516933373,430.6507351953095,431.973593283557,431.9097556259761,541509.8401202706,291.35257028255296
358.0,endurance,5001.301595872758,119499.28084845154,120000.0,5500.0,0.0012504336918746151,0.0012580989133630113,0.0012114758211698986,0.0012584075060810148,250.78556720220797,966.6664844051414,963.8479954323969,963.6718419962029,254.63911839114067,429.3589940747636,431.8486938820129,428.7124822399374,539479.3161886992,288.8261643180127
